dataset,geno,sex,treat,syp
Madeleine,msh5/ccw66,male,HS,309.2882311977716
Madeleine,msh5/ccw66,male,HS,594.7080185775837
Madeleine,msh5/ccw66,male,HS,336.2397355371901
Madeleine,msh5/ccw66,male,HS,295.2679566109645
Madeleine,msh5/ccw66,male,HS,156.4769056032307
Madeleine,msh5/ccw66,male,HS,375.36791215994754
Madeleine,msh5/ccw66,male,HS,424.58863030551566
Madeleine,msh5/ccw66,male,HS,145.914309484193
Madeleine,msh5/ccw66,male,HS,167.9488781129284
Madeleine,msh5/ccw66,male,HS,151.38665377176017
Madeleine,msh5/ccw66,male,HS,154.00847876193612
Madeleine,msh5/ccw66,male,HS,173.58103374626228
Madeleine,msh5/ccw66,male,HS,327.9687814702921
Madeleine,msh5/ccw66,male,HS,156.83694474539544
Madeleine,msh5/ccw66,male,HS,150.53881629515757
Madeleine,msh5/ccw66,male,HS,366.7947332167647
Madeleine,msh5/ccw66,male,HS,397.40714491501006
Madeleine,msh5/ccw66,male,HS,289.96866305462
Madeleine,msh5/ccw66,male,HS,147.2222040013119
Madeleine,msh5/ccw66,male,HS,302.42091322623367
Madeleine,msh5/ccw66,male,HS,218.12138224232845
Madeleine,msh5/ccw66,male,HS,241.20516418748247
Madeleine,msh5/ccw66,male,HS,155.78855410946693
Madeleine,msh5/ccw66,male,HS,144.79812299008992
Madeleine,msh5/ccw66,male,HS,151.76949234879766
Madeleine,msh5/ccw66,male,HS,157.19105807114715
Madeleine,msh5/ccw66,male,HS,181.80707378319173
Madeleine,msh5/ccw66,male,HS,144.89071555292728
Madeleine,msh5/ccw66,male,HS,155.00663050030138
Madeleine,msh5/ccw66,male,HS,190.35033151326053
Madeleine,msh5/ccw66,male,HS,148.5816736625882
Madeleine,msh5/ccw66,male,HS,152.9624406779661
Madeleine,msh5/ccw66,male,HS,227.3671799384074
Madeleine,msh5/ccw66,male,HS,181.59016976720545
Madeleine,msh5/ccw66,male,HS,310.01037271448666
Madeleine,msh5/ccw66,male,HS,284.83774234462766
Madeleine,msh5/ccw66,male,HS,243.33491379310345
Madeleine,msh5/ccw66,male,HS,791.7227850226675
Madeleine,msh5/ccw66,male,HS,289.4633953304313
Madeleine,msh5/ccw66,male,HS,435.78945874337626
Madeleine,msh5/ccw66,male,HS,164.1973102105822
Madeleine,msh5/ccw66,male,HS,150.33391405342624
Madeleine,msh5/ccw66,male,HS,145.574456218628
Madeleine,msh5/ccw66,male,HS,151.08683144484235
Madeleine,msh5/ccw66,male,HS,144.93462443826235
Madeleine,msh5/ccw66,male,HS,156.89600328657784
Madeleine,msh5/ccw66,male,HS,152.3681999353657
Madeleine,msh5/ccw66,male,HS,525.9582528024739
Madeleine,msh5/ccw66,male,HS,148.96776992686253
Madeleine,msh5/ccw66,male,HS,157.00063379389022
Madeleine,msh5/ccw66,male,HS,193.3271453159577
Madeleine,msh5/ccw66,male,HS,184.8062283737024
Madeleine,msh5/ccw66,male,HS,213.33519808777908
Madeleine,msh5/ccw66,male,HS,313.383615819209
Madeleine,msh5/ccw66,male,HS,269.08174054493696
Madeleine,msh5/ccw66,male,HS,323.93526044243407
Madeleine,msh5/ccw66,male,HS,611.4041356586945
Madeleine,msh5/ccw66,male,HS,552.5944336656186
Madeleine,msh5/ccw66,male,HS,335.3720221606648
Madeleine,msh5/ccw66,male,HS,529.537695466061
Madeleine,msh5/ccw66,male,HS,385.35493192553486
Madeleine,msh5/ccw66,male,HS,385.4730905907195
Madeleine,msh5/ccw66,male,HS,456.4079467156637
Madeleine,msh5/ccw66,male,HS,148.55917624679515
Madeleine,msh5/ccw66,male,HS,168.05485455232338
Madeleine,msh5/ccw66,male,HS,147.3030424876022
Madeleine,msh5/ccw66,male,HS,164.5672869579107
Madeleine,msh5/ccw66,male,HS,153.67964932451855
Madeleine,msh5/ccw66,male,HS,151.90069971713564
Madeleine,msh5/ccw66,male,HS,592.9523921642494
Madeleine,msh5/ccw66,male,HS,151.49535000278442
Madeleine,msh5/ccw66,male,HS,617.7827624532687
Madeleine,msh5/ccw66,male,HS,262.46921465968586
Madeleine,msh5/ccw66,male,HS,458.8332387170025
Madeleine,msh5/ccw66,male,HS,373.0526034997866
Madeleine,msh5/ccw66,male,HS,377.1063400261895
Madeleine,msh5/ccw66,male,HS,254.67210693449525
Madeleine,msh5/ccw66,male,HS,298.2959960697617
Madeleine,msh5/ccw66,male,HS,417.2913664079823
Madeleine,msh5/ccw66,male,HS,430.9729283397228
Madeleine,msh5/ccw66,male,HS,1041.9227053140096
Madeleine,msh5/ccw66,male,HS,407.6378787878788
Madeleine,msh5/ccw66,male,HS,361.5402752336668
Madeleine,msh5/ccw66,male,HS,163.97799374441465
Madeleine,msh5/ccw66,male,HS,171.5487569152836
Madeleine,msh5/ccw66,male,HS,158.93312220566318
Madeleine,msh5/ccw66,male,HS,150.05018216006582
Madeleine,msh5/ccw66,male,HS,225.0287995087504
Madeleine,msh5/ccw66,male,HS,188.1658621355474
Madeleine,msh5/ccw66,male,HS,471.83610206297504
Madeleine,msh5/ccw66,male,HS,429.180473593785
Madeleine,msh5/ccw66,male,HS,611.2174546632124
Madeleine,msh5/ccw66,male,HS,127.24550682961898
Madeleine,msh5/ccw66,male,HS,334.87758069206166
Madeleine,msh5/ccw66,male,HS,155.29122850426822
Madeleine,msh5/ccw66,male,HS,131.7796712593667
Madeleine,msh5/ccw66,male,HS,414.80311224489793
Madeleine,msh5/ccw66,male,HS,162.35832695740882
Madeleine,msh5/ccw66,male,HS,685.076737748616
Madeleine,msh5/ccw66,male,HS,208.6450781131503
Madeleine,msh5/ccw66,male,HS,238.4998007174173
Madeleine,msh5/ccw66,male,HS,525.8925966850828
Madeleine,msh5/ccw66,male,HS,672.745231372097
Madeleine,msh5/ccw66,male,HS,517.6965121099071
Madeleine,msh5/ccw66,male,HS,914.9324346629986
Madeleine,msh5/ccw66,male,HS,430.9138699306221
Madeleine,msh5/ccw66,male,HS,528.1182097307511
Madeleine,msh5/ccw66,male,HS,371.6962365591398
Madeleine,msh5/ccw66,male,HS,129.02340093603743
Madeleine,msh5/ccw66,male,HS,496.93852982306805
Madeleine,msh5/ccw66,male,HS,195.58441091954023
Madeleine,msh5/ccw66,male,HS,886.6421495684707
Madeleine,msh5/ccw66,male,HS,322.4957771599434
Madeleine,msh5/ccw66,male,HS,519.0877986866067
Madeleine,msh5/ccw66,male,HS,699.5739130434782
Madeleine,msh5/ccw66,male,HS,159.92187609380468
Madeleine,msh5/ccw66,male,HS,160.52034031600772
Madeleine,msh5/ccw66,male,HS,202.09401867430896
Madeleine,msh5/ccw66,male,HS,160.55574414865106
Madeleine,msh5/ccw66,male,HS,599.9433941281138
Madeleine,msh5/ccw66,male,HS,475.0670763371992
Madeleine,msh5/ccw66,male,HS,125.55694444444444
Madeleine,msh5/ccw66,male,HS,864.0147868947521
Madeleine,msh5/ccw66,male,HS,1576.35188601886
Madeleine,msh5/ccw66,male,HS,439.9143262281585
Madeleine,msh5/ccw66,male,HS,717.9132336857456
Madeleine,msh5/ccw66,male,HS,349.14240393208223
Madeleine,msh5/ccw66,male,HS,408.57065770718793
Madeleine,msh5/ccw66,male,HS,168.76167224080268
Madeleine,msh5/ccw66,male,HS,134.1374754642911
Madeleine,msh5/ccw66,male,HS,265.0829825616356
Madeleine,msh5/ccw66,male,HS,134.1575441323415
Madeleine,msh5/ccw66,male,HS,376.95554752439466
Madeleine,msh5/ccw66,male,HS,136.33895225598062
Madeleine,msh5/ccw66,male,HS,176.8195677344655
Madeleine,msh5/ccw66,male,HS,232.4660901791229
Madeleine,msh5/ccw66,male,HS,198.90806565895136
Madeleine,msh5/ccw66,male,HS,529.4741850923182
Madeleine,msh5/ccw66,male,HS,246.19454608816864
Madeleine,msh5/ccw66,male,HS,442.83408166128805
Madeleine,msh5/ccw66,male,HS,748.9891650250038
Madeleine,msh5/ccw66,male,HS,375.40296414980975
Madeleine,msh5/ccw66,male,HS,397.9662444993024
Madeleine,msh5/ccw66,male,HS,373.94369547977794
Madeleine,msh5/ccw66,male,HS,1431.7299674659598
Madeleine,msh5/ccw66,male,HS,340.4218529168088
Madeleine,msh5/ccw66,male,HS,184.1109418010224
Madeleine,msh5/ccw66,male,HS,147.1276178010471
Madeleine,msh5/ccw66,male,HS,137.28581884720953
Madeleine,msh5/ccw66,male,HS,148.44435323091358
Madeleine,msh5/ccw66,male,HS,460.57843581934816
Madeleine,msh5/ccw66,male,HS,652.8660427624837
Madeleine,msh5/ccw66,male,HS,1796.8415212347422
Madeleine,msh5/ccw66,male,HS,1511.6886597938144
Madeleine,msh5/ccw66,male,HS,421.9586221272604
Madeleine,msh5/ccw66,male,HS,149.47004103967168
Madeleine,msh5/ccw66,male,HS,146.61779972148372
Madeleine,msh5/ccw66,male,HS,386.266097136529
Madeleine,msh5/ccw66,male,HS,137.11123697326687
Madeleine,msh5/ccw66,male,HS,162.1896062729396
Madeleine,msh5/ccw66,male,HS,165.31244084551477
Madeleine,msh5/ccw66,male,HS,159.4285089637079
Madeleine,msh5/ccw66,male,HS,172.26694955209803
Madeleine,msh5/ccw66,male,HS,151.3965875988348
Madeleine,msh5/ccw66,male,HS,197.2753999135322
Madeleine,msh5/ccw66,male,HS,177.19983439138835
Madeleine,msh5/ccw66,male,HS,742.2402006532898
Madeleine,msh5/ccw66,male,HS,839.2879536182091
Madeleine,msh5/ccw66,male,HS,1829.4281819486296
Madeleine,msh5/ccw66,male,HS,165.79018674478212
Madeleine,msh5/ccw66,male,HS,164.61572373254958
Madeleine,msh5/ccw66,male,HS,154.3701586394169
Madeleine,msh5/ccw66,male,HS,140.54111362900616
Madeleine,msh5/ccw66,male,HS,211.7151817007932
Madeleine,msh5/ccw66,male,HS,223.36516343825667
Madeleine,msh5/ccw66,male,HS,372.13919413919416
Madeleine,msh5/ccw66,male,HS,556.2766768292682
Madeleine,msh5/ccw66,male,HS,497.3032298705761
Madeleine,msh5/ccw66,male,HS,337.1481669093902
Madeleine,msh5/ccw66,male,HS,147.2443215252442
Madeleine,msh5/ccw66,male,HS,159.02628790888625
Madeleine,msh5/ccw66,male,HS,168.7744251714401
Madeleine,msh5/ccw66,male,HS,172.90092045199432
Madeleine,msh5/ccw66,male,HS,141.83498133717504
Madeleine,msh5/ccw66,male,HS,142.56673228346455
Madeleine,msh5/ccw66,male,HS,142.76207749381695
Madeleine,msh5/ccw66,male,HS,192.80587392550143
Madeleine,msh5/ccw66,male,HS,570.4824720670391
Madeleine,msh5/ccw66,male,HS,489.60907171558944
Madeleine,msh5/ccw66,male,HS,803.5385277995301
Madeleine,msh5/ccw66,male,HS,1822.8687819856705
Madeleine,msh5/ccw66,male,HS,143.57049979683055
Madeleine,msh5/ccw66,male,HS,385.8472525870864
Madeleine,msh5/ccw66,male,HS,352.61143394291577
Madeleine,msh5/ccw66,male,HS,357.0702382224121
Madeleine,msh5/ccw66,male,HS,176.9668468703185
Madeleine,msh5/ccw66,male,HS,308.1301778542742
Madeleine,msh5/ccw66,male,HS,172.1502758844531
Madeleine,msh5/ccw66,male,HS,511.6955354145687
Madeleine,msh5/ccw66,male,HS,185.0510358767054
Madeleine,msh5/ccw66,male,HS,441.5451468157128
Madeleine,msh5/ccw66,male,HS,409.13878828801177
Madeleine,msh5/ccw66,male,HS,292.17416311975154
Madeleine,msh5/ccw66,male,HS,797.0706260032102
Madeleine,msh5/ccw66,male,HS,152.63643892339545
Madeleine,msh5/ccw66,male,HS,164.1418791312559
Madeleine,msh5/ccw66,male,HS,162.60272767267926
Madeleine,msh5/ccw66,male,HS,161.96816559600285
Madeleine,msh5/ccw66,male,HS,191.523606975755
Madeleine,msh5/ccw66,male,HS,205.4436645929707
Madeleine,msh5/ccw66,male,HS,167.48006305637983
Madeleine,msh5/ccw66,male,HS,320.9106684304724
Madeleine,msh5/ccw66,male,HS,404.9648273936913
Madeleine,msh5/ccw66,male,HS,250.35973337532147
Madeleine,msh5/ccw66,male,HS,309.04754514672686
Madeleine,msh5/ccw66,male,HS,556.8727318295739
Madeleine,msh5/ccw66,male,HS,1062.3467953135769
Madeleine,msh5/ccw66,male,HS,122.36026406790316
Madeleine,msh5/ccw66,male,HS,149.76291272266528
Madeleine,msh5/ccw66,male,HS,157.51958123303606
Madeleine,msh5/ccw66,male,HS,602.9637901127494
Madeleine,msh5/ccw66,male,HS,167.4953901656868
Madeleine,msh5/ccw66,male,HS,137.03732809430255
Madeleine,msh5/ccw66,male,HS,163.7443800695249
Madeleine,msh5/ccw66,male,HS,159.00362773824477
Madeleine,msh5/ccw66,male,HS,319.1245935903391
Madeleine,msh5/ccw66,male,HS,407.9616326985188
Madeleine,msh5/ccw66,male,HS,626.2841519925857
Madeleine,msh5/ccw66,male,HS,772.1160155788976
Madeleine,msh5/ccw66,male,HS,305.4368732907931
Madeleine,msh5/ccw66,male,HS,304.31032690608595
Madeleine,msh5/ccw66,male,HS,305.51384732575224
Madeleine,msh5/ccw66,male,HS,421.1334792122538
Madeleine,msh5/ccw66,male,HS,150.75074110671935
Madeleine,msh5/ccw66,male,HS,169.59807846277022
Madeleine,msh5/ccw66,male,HS,161.6564342199856
Madeleine,msh5/ccw66,male,HS,157.6746676794531
Madeleine,msh5/ccw66,male,HS,127.2004861551469
Madeleine,msh5/ccw66,male,HS,163.84383673469387
Madeleine,msh5/ccw66,male,HS,225.1688671406149
Madeleine,msh5/ccw66,male,HS,226.51979055733048
Madeleine,msh5/ccw66,male,HS,274.93477947535314
Madeleine,msh5/ccw66,male,HS,1040.84558429016
Madeleine,msh5/ccw66,male,HS,273.61178518961856
Madeleine,msh5/ccw66,male,HS,345.3818987922336
Madeleine,msh5/ccw66,male,HS,131.25357718184404
Madeleine,msh5/ccw66,male,HS,156.86893966872205
Madeleine,msh5/ccw66,male,HS,187.31324636226796
Madeleine,msh5/ccw66,male,HS,157.27000396772914
Madeleine,msh5/ccw66,male,HS,676.9603163328125
Madeleine,msh5/ccw66,male,HS,157.52173913043478
Madeleine,msh5/ccw66,male,HS,149.3226991361132
Madeleine,msh5/ccw66,male,HS,134.2066823139583
Madeleine,msh5/ccw66,male,HS,150.514105391225
Madeleine,msh5/ccw66,male,HS,282.2326253186066
Madeleine,msh5/ccw66,male,HS,228.38959136845187
Madeleine,msh5/ccw66,male,HS,394.9641672733155
Madeleine,msh5/ccw66,male,HS,1888.9791929382093
Madeleine,msh5/ccw66,male,HS,1546.8497621564482
Madeleine,msh5/ccw66,male,HS,165.64952743687402
Madeleine,msh5/ccw66,male,HS,139.587926742532
Madeleine,msh5/ccw66,male,HS,225.87700423042773
Madeleine,msh5/ccw66,male,HS,202.77399498856084
Madeleine,msh5/ccw66,male,HS,154.94728502007183
Madeleine,msh5/ccw66,male,HS,148.5419808584687
Madeleine,msh5/ccw66,male,HS,167.7045903632771
Madeleine,msh5/ccw66,male,HS,150.04297587674844
Madeleine,msh5/ccw66,male,HS,189.6418811881188
Madeleine,msh5/ccw66,male,HS,258.7467859139184
Madeleine,msh5/ccw66,male,HS,426.094710467706
Madeleine,msh5/ccw66,male,HS,635.3028039749352
Madeleine,msh5/ccw66,male,HS,330.3242403650131
Madeleine,msh5/ccw66,male,HS,449.9824825114181
Madeleine,msh5/ccw66,male,HS,1248.567845659164
Madeleine,msh5/ccw66,male,HS,140.07154997976528
Madeleine,msh5/ccw66,male,HS,152.88037735849056
Madeleine,msh5/ccw66,male,HS,140.03827089337176
Madeleine,msh5/ccw66,male,HS,716.2675059433758
Madeleine,msh5/ccw66,male,HS,144.4836282653184
Madeleine,msh5/ccw66,male,HS,149.83191299923683
Madeleine,msh5/ccw66,male,HS,154.01476955928584
Madeleine,msh5/ccw66,male,HS,184.84675182979495
Madeleine,msh5/ccw66,male,HS,199.3634787132576
Madeleine,msh5/ccw66,male,HS,160.010576101951
Madeleine,msh5/ccw66,male,HS,212.61922030825025
Madeleine,msh5/ccw66,male,HS,347.4594964028777
Madeleine,msh5/ccw66,male,HS,502.3823853885757
Madeleine,msh5/ccw66,male,HS,380.6711768407804
Madeleine,msh5/ccw66,male,HS,779.9099082225135
Madeleine,msh5/ccw66,male,HS,621.8016612985251
Madeleine,msh5/ccw66,male,HS,503.0278377509303
Madeleine,msh5/ccw66,male,HS,167.0635846580137
Madeleine,msh5/ccw66,male,HS,160.44755536982868
Madeleine,msh5/ccw66,male,HS,153.93490360571107
Madeleine,msh5/ccw66,male,HS,146.5943285842109
Madeleine,msh5/ccw66,male,HS,155.66301320092043
Madeleine,msh5/ccw66,male,HS,156.17210144927537
Madeleine,msh5/ccw66,male,HS,187.17883390494856
Madeleine,msh5/ccw66,male,HS,184.30762128588216
Madeleine,msh5/ccw66,male,HS,530.2119516080423
Madeleine,msh5/ccw66,male,HS,398.0521608177794
Madeleine,msh5/ccw66,male,HS,186.46654647435895
Madeleine,msh5/ccw66,male,HS,235.9405950787604
Madeleine,msh5/ccw66,male,HS,257.9130142737196
Madeleine,msh5/ccw66,male,HS,351.2369951803224
Madeleine,msh5/ccw66,male,HS,527.7966091612136
Madeleine,msh5/ccw66,male,HS,352.12244768948733
Madeleine,msh5/ccw66,male,HS,465.3487813422752
Madeleine,msh5/ccw66,male,HS,323.1711435548397
Madeleine,msh5/ccw66,male,HS,372.9654758474984
Madeleine,msh5/ccw66,male,HS,479.3302094010836
Madeleine,msh5/ccw66,male,HS,212.8772999684576
Madeleine,msh5/ccw66,male,HS,160.16132835527608
Madeleine,msh5/ccw66,male,HS,157.38534662647808
Madeleine,msh5/ccw66,male,HS,150.46399374422407
Madeleine,msh5/ccw66,male,HS,165.82527652601394
Madeleine,msh5/ccw66,male,HS,153.36911104879417
Madeleine,msh5/ccw66,male,HS,153.88787569740236
Madeleine,msh5/ccw66,male,HS,158.02910727681922
Madeleine,msh5/ccw66,male,HS,157.67673691802227
Madeleine,msh5/ccw66,male,HS,166.4541711273985
Madeleine,msh5/ccw66,male,HS,156.19578835132614
Madeleine,msh5/ccw66,male,HS,160.69034420523397
Madeleine,msh5/ccw66,male,HS,187.0132333996955
Madeleine,msh5/ccw66,male,HS,149.88650306748465
Madeleine,msh5/ccw66,male,HS,509.1133214126062
Madeleine,msh5/ccw66,male,HS,214.01000138908185
Madeleine,msh5/ccw66,male,HS,151.70476119845742
Madeleine,msh5/ccw66,male,HS,174.23221009036143
Madeleine,msh5/ccw66,male,HS,463.7140408935114
Madeleine,msh5/ccw66,male,HS,719.514005092761
Madeleine,msh5/ccw66,male,HS,699.7305521472392
Madeleine,msh5/ccw66,male,HS,355.58237986270024
Madeleine,msh5/ccw66,male,HS,321.22545317220545
Madeleine,msh5/ccw66,male,HS,260.21576221135695
Madeleine,msh5/ccw66,male,HS,318.79283110571083
Madeleine,msh5/ccw66,male,HS,229.52143172779495
Madeleine,msh5/ccw66,male,HS,162.42258230452674
Madeleine,msh5/ccw66,male,HS,162.41632352037368
Madeleine,msh5/ccw66,male,HS,194.41932303647715
Madeleine,msh5/ccw66,male,HS,156.2396323529412
Madeleine,msh5/ccw66,male,HS,157.972903040322
Madeleine,msh5/ccw66,male,HS,146.57026402238716
Madeleine,msh5/ccw66,male,HS,156.0660764059682
Madeleine,msh5/ccw66,male,HS,156.7807967169037
Madeleine,msh5/ccw66,male,HS,163.82608695652175
Madeleine,msh5/ccw66,male,HS,163.1153617590254
Madeleine,msh5/ccw66,male,HS,142.0768203758858
Madeleine,msh5/ccw66,male,HS,151.61700223713646
Madeleine,msh5/ccw66,male,HS,185.76966914025664
Madeleine,msh5/ccw66,male,HS,217.2026927060216
Madeleine,msh5/ccw66,male,HS,548.2702351127385
Madeleine,msh5/ccw66,male,HS,160.34627778236802
Madeleine,msh5/ccw66,male,HS,275.7360532889259
Madeleine,msh5/ccw66,male,HS,351.42717080036886
Madeleine,msh5/ccw66,male,HS,639.5341370117075
Madeleine,msh5/ccw66,male,HS,355.3124525698517
Madeleine,msh5/ccw66,male,HS,316.21938980329185
Madeleine,msh5/ccw66,male,HS,336.70119722747324
Madeleine,msh5/ccw66,male,HS,289.7426157341664
Madeleine,msh5/ccw66,male,HS,500.2044688553239
Madeleine,msh5/ccw66,male,HS,150.2055253912488
Madeleine,msh5/ccw66,male,HS,155.73453251630758
Madeleine,msh5/ccw66,male,HS,155.12074247612182
Madeleine,msh5/ccw66,male,HS,162.21037938439514
Madeleine,msh5/ccw66,male,HS,159.9913908853961
Madeleine,msh5/ccw66,male,HS,158.48086384256598
Madeleine,msh5/ccw66,male,HS,152.16725313393445
Madeleine,msh5/ccw66,male,HS,138.0973691945914
Madeleine,msh5/ccw66,male,HS,160.0033179079717
Madeleine,msh5/ccw66,male,HS,203.4077732943741
Madeleine,msh5/ccw66,male,HS,301.30795388570954
Madeleine,msh5/ccw66,male,HS,414.2928490990991
Madeleine,msh5/ccw66,male,HS,644.7050144024455
Madeleine,msh5/ccw66,male,HS,437.19693945442447
Madeleine,msh5/ccw66,male,HS,346.1791526471194
Madeleine,msh5/ccw66,male,HS,368.528883607315
Madeleine,msh5/ccw66,male,HS,380.9666836771889
Madeleine,msh5/ccw66,male,HS,1419.8221003134795
Madeleine,msh5/ccw66,male,HS,153.06890515595163
Madeleine,msh5/ccw66,male,HS,145.69074768500803
Madeleine,msh5/ccw66,male,HS,161.3076090166355
Madeleine,msh5/ccw66,male,HS,163.1929087712444
Madeleine,msh5/ccw66,male,HS,149.4243952349631
Madeleine,msh5/ccw66,male,HS,156.627932232841
Madeleine,msh5/ccw66,male,HS,156.85759745425617
Madeleine,msh5/ccw66,male,HS,154.3492766459994
Madeleine,msh5/ccw66,male,HS,152.31826504921034
Madeleine,msh5/ccw66,male,HS,153.11998509501925
Madeleine,msh5/ccw66,male,HS,601.1113436422121
Madeleine,msh5/ccw66,male,HS,219.3865497559765
Madeleine,msh5/ccw66,male,HS,175.5495142321459
Madeleine,msh5/ccw66,male,HS,258.4766159542784
Madeleine,msh5/ccw66,male,HS,446.52169986719787
Madeleine,msh5/ccw66,male,HS,560.7597829661296
Madeleine,msh5/ccw66,male,HS,245.67308408893305
Madeleine,msh5/ccw66,male,HS,427.5442259761839
Madeleine,msh5/ccw66,male,HS,522.2381934315747
Madeleine,msh5/ccw66,male,HS,512.0247013800301
Madeleine,msh5/ccw66,male,HS,158.3894070619587
Madeleine,msh5/ccw66,male,HS,153.12501061571126
Madeleine,msh5/ccw66,male,HS,160.6233752509775
Madeleine,msh5/ccw66,male,HS,151.6124765478424
Madeleine,msh5/ccw66,male,HS,163.74414644529588
Madeleine,msh5/ccw66,male,HS,152.445752651552
Madeleine,msh5/ccw66,male,HS,152.9046377973804
Madeleine,msh5/ccw66,male,HS,230.8839747271683
Madeleine,msh5/ccw66,male,HS,176.99878289974137
Madeleine,msh5/ccw66,male,HS,204.65102286401927
Madeleine,msh5/ccw66,male,HS,298.0848931745131
Madeleine,msh5/ccw66,male,HS,268.8815934824634
Madeleine,msh5/ccw66,male,HS,289.2077727952167
Madeleine,msh5/ccw66,male,HS,499.2745283018868
Madeleine,msh5/ccw66,male,HS,156.78758103727714
Madeleine,msh5/ccw66,male,HS,144.88695366414723
Madeleine,msh5/ccw66,male,HS,163.44496277915633
Madeleine,msh5/ccw66,male,HS,186.2439294412872
Madeleine,msh5/ccw66,herm,noHS,129.0482820283561
Madeleine,msh5/ccw66,herm,noHS,119.87907971045168
Madeleine,msh5/ccw66,herm,noHS,125.91948920644572
Madeleine,msh5/ccw66,herm,noHS,122.91624498342348
Madeleine,msh5/ccw66,herm,noHS,119.31478587058456
Madeleine,msh5/ccw66,herm,noHS,120.97197417227642
Madeleine,msh5/ccw66,herm,noHS,131.91019672623517
Madeleine,msh5/ccw66,herm,noHS,119.69141813755326
Madeleine,msh5/ccw66,herm,noHS,134.99162296037295
Madeleine,msh5/ccw66,herm,noHS,120.62697652132248
Madeleine,msh5/ccw66,herm,noHS,123.28068155652774
Madeleine,msh5/ccw66,herm,noHS,124.1020315342632
Madeleine,msh5/ccw66,herm,noHS,120.81424979044426
Madeleine,msh5/ccw66,herm,noHS,118.5865051903114
Madeleine,msh5/ccw66,herm,noHS,121.61760142917588
Madeleine,msh5/ccw66,herm,noHS,121.39653767156784
Madeleine,msh5/ccw66,herm,noHS,119.8832778213166
Madeleine,msh5/ccw66,herm,noHS,119.58328801885082
Madeleine,msh5/ccw66,herm,noHS,118.29257452574524
Madeleine,msh5/ccw66,herm,noHS,118.48714401014644
Madeleine,msh5/ccw66,herm,noHS,116.88616960728514
Madeleine,msh5/ccw66,herm,noHS,122.61341853035144
Madeleine,msh5/ccw66,herm,noHS,128.10529814871637
Madeleine,msh5/ccw66,herm,noHS,120.64028776978417
Madeleine,msh5/ccw66,herm,noHS,123.70292687163452
Madeleine,msh5/ccw66,herm,noHS,118.5895093845146
Madeleine,msh5/ccw66,herm,noHS,121.15147112241192
Madeleine,msh5/ccw66,herm,noHS,116.50859375
Madeleine,msh5/ccw66,herm,noHS,118.9784468012316
Madeleine,msh5/ccw66,herm,noHS,126.84075907590758
Madeleine,msh5/ccw66,herm,noHS,118.50483613484836
Madeleine,msh5/ccw66,herm,noHS,137.23409683966366
Madeleine,msh5/ccw66,herm,noHS,120.4882839421089
Madeleine,msh5/ccw66,herm,noHS,115.00238755391253
Madeleine,msh5/ccw66,herm,noHS,118.28694304533128
Madeleine,msh5/ccw66,herm,noHS,139.52074786468492
Madeleine,msh5/ccw66,herm,noHS,119.34076351524467
Madeleine,msh5/ccw66,herm,noHS,125.6217941496752
Madeleine,msh5/ccw66,herm,noHS,127.69401408450705
Madeleine,msh5/ccw66,herm,noHS,117.8404930215697
Madeleine,msh5/ccw66,herm,noHS,118.00447653429605
Madeleine,msh5/ccw66,herm,noHS,136.19301075268817
Madeleine,msh5/ccw66,herm,noHS,117.9772662849368
Madeleine,msh5/ccw66,herm,noHS,123.2875271330773
Madeleine,msh5/ccw66,herm,noHS,123.01045370502062
